model,task,prompt_combo,prompt_text,raw_response,prediction,latency_sec,true_label,correct,true_positive,false_positive,true_negative,false_negative,gt_label,summary_accuracy,summary_precision,summary_recall,summary_f1_score,summary_total_predictions,summary_emissions_kgCO2
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",0,0,0.1939,0,1,0,0,1,0,0,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",1,1,0.2648,1,1,1,0,0,0,1,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",1,1,0.3738,1,1,1,0,0,0,1,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",0,0,0.1773,0,1,0,0,1,0,0,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",1,1,0.205,1,1,1,0,0,0,1,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",1,1,0.322,1,1,1,0,0,0,1,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",1,1,0.1487,1,1,1,0,0,0,1,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",0,0,0.1906,0,1,0,0,1,0,0,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",0,0,0.2327,1,0,0,0,0,1,1,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",0,0,0.1511,1,0,0,0,0,1,1,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",0,0,0.1693,1,0,0,0,0,1,1,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",1,1,0.4561,1,1,1,0,0,0,1,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",0,0,0.2105,0,1,0,0,1,0,0,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",1,1,0.3734,1,1,1,0,0,0,1,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",1,1,0.2716,0,0,0,1,0,0,0,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",1,1,0.1729,1,1,1,0,0,0,1,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",1,1,0.2912,0,0,0,1,0,0,0,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",1,1,0.2968,1,1,1,0,0,0,1,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",0,0,0.2071,0,1,0,0,1,0,0,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",0,0,0.196,1,0,0,0,0,1,1,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",1,1,0.3017,1,1,1,0,0,0,1,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",0,0,0.1693,1,0,0,0,0,1,1,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",1,1,0.2231,0,0,0,1,0,0,0,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",0,0,0.1934,0,1,0,0,1,0,0,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",1,1,0.253,0,0,0,1,0,0,0,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",1,1,0.3705,0,0,0,1,0,0,0,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",0,0,0.162,1,0,0,0,0,1,1,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",0,0,0.1723,0,1,0,0,1,0,0,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",1,1,0.3298,1,1,1,0,0,0,1,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",0,0,0.1786,1,0,0,0,0,1,1,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",1,1,0.2949,0,0,0,1,0,0,0,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
qwen2.5-coder:3b,bug_detection,T=T3|O=O1|V=V2|E=E2,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

Respond with a single character: 1 if the code is correct, 0 if it contains a bug.

IMPORTANT: Your response must contain only the digit 0 or 1. Any other output will cause an error.

***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def is_even(n):
    if n % 2 = 0:
        return True
    else:
        return Fa...",1,1,0.1722,1,1,1,0,0,0,1,0.54,0.5357,0.6,0.566,50,0.00011291240135309294
