model,task,prompt_combo,prompt_text,raw_response,prediction,latency_sec,true_label,correct,true_positive,false_positive,true_negative,false_negative,gt_label,summary_accuracy,summary_precision,summary_recall,summary_f1_score,summary_total_predictions,summary_emissions_kgCO2
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

from .node import Node
from .shortest_path_length import shortest_path_length


""""""
Test shortest path length
""""""
def main():

    node1 = Node(""1...",0,0,0.2856,1,0,0,0,0,1,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):
from .node import Node
from .shortest_path_length import shortest_path_length


""""""
Test shortest path length
""""""
def main():

    node1 = Node(""1"")...",0,0,0.2952,0,1,0,0,1,0,0,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):
def detect_cycle(node):
    hare = tortoise = node

    while True:
        if hare is None or hare.successor is None:
            return False

     ...",1,1,0.1979,1,1,1,0,0,0,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

def lis(arr):
    ends = {}
    longest = 0

    for i, val in enumerate(arr):

        prefix_lengths = [j for j in range(1, longest + 1) if arr[end...",0,0,0.2097,0,1,0,0,1,0,0,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

def sqrt(x, epsilon):
    approx = x / 2
    while abs(x - approx) > epsilon:
        approx = 0.5 * (approx + x / approx)
    return approx

""""""
Sq...",1,1,0.197,0,0,0,1,0,0,0,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

def find_first_in_sorted(arr, x):
    lo = 0
    hi = len(arr)

    while lo < hi:
        mid = (lo + hi) // 2

        if x == arr[mid] and (mid =...",1,1,0.2631,1,1,1,0,0,0,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

def mergesort(arr):
    def merge(left, right):
        result = []
        i = 0
        j = 0
        while i < len(left) and j < len(right):
     ...",1,1,0.371,1,1,1,0,0,0,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):
def quicksort(arr):
    if not arr:
        return []

    pivot = arr[0]
    lesser = quicksort([x for x in arr[1:] if x < pivot])
    greater = quick...",0,0,0.1795,0,1,0,0,1,0,0,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):
def next_palindrome(digit_list):
    high_mid = len(digit_list) // 2
    low_mid = (len(digit_list) - 1) // 2
    while high_mid < len(digit_list) and low...",0,0,0.2153,1,0,0,0,0,1,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):
from .shortest_paths import shortest_paths


""""""
Test shortest paths
""""""
def main():
    # Case 1: Graph with multiple paths
    # Output: {'A': 0, '...",0,0,0.3283,1,0,0,0,0,1,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

def bitcount(n):
    count = 0
    while n:
        n &= n - 1
        count += 1
    return count
",1,1,0.1571,1,1,1,0,0,0,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

def max_sublist_sum(arr):
    max_ending_here = 0
    max_so_far = 0

    for x in arr:
        max_ending_here = max_ending_here + x
        max_so_...",0,0,0.2236,0,1,0,0,1,0,0,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

def next_permutation(perm):
    for i in range(len(perm) - 2, -1, -1):
        if perm[i] < perm[i + 1]:
            for j in range(len(perm) - 1, i, -1...",0,0,0.2285,1,0,0,0,0,1,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

def flatten(arr):
    for x in arr:
        if isinstance(x, list):
            for y in flatten(x):
                yield y
        else:
          ...",1,1,0.1606,1,1,1,0,0,0,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):
class Node:
    def __init__(self, value=None, successor=None, successors=[], predecessors=[], incoming_nodes=[], outgoing_nodes=[]):
        self.value = ...",0,0,0.1757,1,0,0,0,0,1,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):
from .node import Node
from .topological_ordering import topological_ordering


""""""
Driver to test topological ordering
""""""
def main():
    # Case 1:...",1,1,0.4612,1,1,1,0,0,0,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

def next_permutation(perm):
    for i in range(len(perm) - 2, -1, -1):
        if perm[i] < perm[i + 1]:
            for j in range(len(perm) - 1, i, -1...",0,0,0.2256,0,1,0,0,1,0,0,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

def is_valid_parenthesization(parens):
    depth = 0
    for paren in parens:
        if paren == '(':
            depth += 1
        else:
         ...",1,1,0.3796,1,1,1,0,0,0,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

def shunting_yard(tokens):
    precedence = {
        '+': 1,
        '-': 1,
        '*': 2,
        '/': 2
    }

    rpntokens = []
    opstack...",1,1,0.2824,0,0,0,1,0,0,0,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

def longest_common_subsequence(a, b):
    if not a or not b:
        return ''

    elif a[0] == b[0]:
        return a[0] + longest_common_subsequenc...",1,1,0.164,1,1,1,0,0,0,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):
from .node import Node
from .reverse_linked_list import reverse_linked_list


""""""
Driver to test reverse linked list
""""""
def main():
    # Case 1: 5-...",1,1,0.2768,0,0,0,1,0,0,0,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

from collections import deque as Queue

def breadth_first_search(startnode, goalnode):
    queue = Queue()
    queue.append(startnode)

    nodesseen...",1,1,0.3055,1,1,1,0,0,0,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):
def find_first_in_sorted(arr, x):
    lo = 0
    hi = len(arr)

    while lo <= hi:
        mid = (lo + hi) // 2

        if x == arr[mid] and (mid ==...",0,0,0.2068,0,1,0,0,1,0,0,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

def quicksort(arr):
    if not arr:
        return []

    pivot = arr[0]
    lesser = quicksort([x for x in arr[1:] if x < pivot])
    greater = qui...",0,0,0.2081,1,0,0,0,0,1,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):
from .minimum_spanning_tree import minimum_spanning_tree


""""""
Driver to test minimum spanning tree
""""""
def main():
    # Case 1: Simple tree input.
...",0,0,0.3055,1,0,0,0,0,1,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

def levenshtein(source, target):
    if source == '' or target == '':
        return len(source) or len(target)

    elif source[0] == target[0]:
    ...",0,0,0.19,1,0,0,0,0,1,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):
def wrap(text, cols):
    lines = []
    while len(text) > cols:
        end = text.rfind(' ', 0, cols + 1)
        if end == -1:
            end = cols...",1,1,0.2336,0,0,0,1,0,0,0,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

from collections import deque as Queue

def breadth_first_search(startnode, goalnode):
    queue = Queue()
    queue.append(startnode)

    nodesseen...",1,1,0.2224,0,0,0,1,0,0,0,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):
def kheapsort(arr, k):
    import heapq

    heap = arr[:k]
    heapq.heapify(heap)

    for x in arr:
        yield heapq.heappushpop(heap, x)

   ...",1,1,0.2711,0,0,0,1,0,0,0,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):
from .node import Node
from .breadth_first_search import breadth_first_search


""""""
Driver to test breadth first search
""""""
def main():
    # Case 1:...",0,0,0.3658,0,1,0,0,1,0,0,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

def hanoi(height, start=1, end=3):
    steps = []
    if height > 0:
        helper = ({1, 2, 3} - {start} - {end}).pop()
        steps.extend(hanoi(he...",0,0,0.1757,1,0,0,0,0,1,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):
class Node:
    def __init__(self, value=None, successor=None, successors=[], predecessors=[], incoming_nodes=[], outgoing_nodes=[]):
        self.value = ...",0,0,0.1887,0,1,0,0,1,0,0,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):
from .node import Node
from .depth_first_search import depth_first_search


""""""
Driver to test depth first search
""""""
def main():
    # Case 1: Stron...",1,1,0.323,1,1,1,0,0,0,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

def minimum_spanning_tree(weight_by_edge):
    group_by_node = {}
    mst_edges = set()

    for edge in sorted(weight_by_edge, key=weight_by_edge.__ge...",1,1,0.189,1,1,1,0,0,0,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):
from heapq import *

def shortest_path_length(length_by_edge, startnode, goalnode):
    unvisited_nodes = [] # FibHeap containing (node, distance) pairs
...",1,1,0.3091,0,0,0,1,0,0,0,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

def find_in_sorted(arr, x):
    def binsearch(start, end):
        if start == end:
            return -1
        mid = start + (end - start) // 2
   ...",1,1,0.1794,1,1,1,0,0,0,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

def is_valid_parenthesization(parens):
    depth = 0
    for paren in parens:
        if paren == '(':
            depth += 1
        else:
         ...",1,1,0.1907,0,0,0,1,0,0,0,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):
# Python 3
def possible_change(coins, total):
    if total == 0:
        return 1
    if total < 0:
        return 0

    first, *rest = coins
    re...",0,0,0.2561,0,1,0,0,1,0,0,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):
def detect_cycle(node):
    hare = tortoise = node

    while True:
        if hare.successor is None:
            return False

        tortoise = to...",1,1,0.1915,0,0,0,1,0,0,0,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
qwen2.5-coder:3b,bug_detection,T=T3|R=R3,"You are a static analysis tool. Inspect the given Python code and determine if it has a bug. Answer with a single digit: 0 for buggy, 1 for correct.

***Internal steps (DO NOT output)***
1. Understand what the function is supposed to do.
2. Look for logical errors, typos, or incorrect conditions.
3. Output only the digit.


Input (Code):

def subsequences(a, b, k):
    if k == 0:
        return [[]]

    ret = []
    for i in range(a, b + 1 - k):
        ret.extend(
            [i] + ...",1,1,0.1624,1,1,1,0,0,0,1,0.56,0.5517,0.64,0.5926,50,9.952517771559454e-05
