model,task,prompt_combo,prompt_text,raw_response,prediction,latency_sec,true_label,correct,true_positive,false_positive,true_negative,false_negative,gt_label,summary_accuracy,summary_precision,summary_recall,summary_f1_score,summary_total_predictions,summary_emissions_kgCO2
qwen2.5-coder:3b,bug_detection,E=E1|R=R0|V=V0,"***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def gcd(a, b):
    while b != 0:
        a = b
        b = a % b
    return a
Output:
0

Example 2:
Input (Code):
def gcd(a, b):
    while b != 0:
        temp = b
        b = a % b
        a = temp
    return a
Output:
1

***Internal steps (DO NOT output)***
1. Read the function carefully.
2. Trace through the logic — check loop conditions, operators, off-by-one errors.
3. Determine if the function woul...",1,1,0.5127,0,0,0,1,0,0,0,0.6,0.5556,1.0,0.7143,10,1.9800697004523434e-05
qwen2.5-coder:3b,bug_detection,E=E1|R=R0|V=V0,"***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def gcd(a, b):
    while b != 0:
        a = b
        b = a % b
    return a
Output:
0

Example 2:
Input (Code):
def gcd(a, b):
    while b != 0:
        temp = b
        b = a % b
        a = temp
    return a
Output:
1

***Internal steps (DO NOT output)***
1. Read the function carefully.
2. Trace through the logic — check loop conditions, operators, off-by-one errors.
3. Determine if the function woul...",1,1,0.2456,0,0,0,1,0,0,0,0.6,0.5556,1.0,0.7143,10,1.9800697004523434e-05
qwen2.5-coder:3b,bug_detection,E=E1|R=R0|V=V0,"***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def gcd(a, b):
    while b != 0:
        a = b
        b = a % b
    return a
Output:
0

Example 2:
Input (Code):
def gcd(a, b):
    while b != 0:
        temp = b
        b = a % b
        a = temp
    return a
Output:
1

***Internal steps (DO NOT output)***
1. Read the function carefully.
2. Trace through the logic — check loop conditions, operators, off-by-one errors.
3. Determine if the function woul...",1,1,0.2455,0,0,0,1,0,0,0,0.6,0.5556,1.0,0.7143,10,1.9800697004523434e-05
qwen2.5-coder:3b,bug_detection,E=E1|R=R0|V=V0,"***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def gcd(a, b):
    while b != 0:
        a = b
        b = a % b
    return a
Output:
0

Example 2:
Input (Code):
def gcd(a, b):
    while b != 0:
        temp = b
        b = a % b
        a = temp
    return a
Output:
1

***Internal steps (DO NOT output)***
1. Read the function carefully.
2. Trace through the logic — check loop conditions, operators, off-by-one errors.
3. Determine if the function woul...",1,1,0.242,1,1,1,0,0,0,1,0.6,0.5556,1.0,0.7143,10,1.9800697004523434e-05
qwen2.5-coder:3b,bug_detection,E=E1|R=R0|V=V0,"***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def gcd(a, b):
    while b != 0:
        a = b
        b = a % b
    return a
Output:
0

Example 2:
Input (Code):
def gcd(a, b):
    while b != 0:
        temp = b
        b = a % b
        a = temp
    return a
Output:
1

***Internal steps (DO NOT output)***
1. Read the function carefully.
2. Trace through the logic — check loop conditions, operators, off-by-one errors.
3. Determine if the function woul...",1,1,0.1711,1,1,1,0,0,0,1,0.6,0.5556,1.0,0.7143,10,1.9800697004523434e-05
qwen2.5-coder:3b,bug_detection,E=E1|R=R0|V=V0,"***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def gcd(a, b):
    while b != 0:
        a = b
        b = a % b
    return a
Output:
0

Example 2:
Input (Code):
def gcd(a, b):
    while b != 0:
        temp = b
        b = a % b
        a = temp
    return a
Output:
1

***Internal steps (DO NOT output)***
1. Read the function carefully.
2. Trace through the logic — check loop conditions, operators, off-by-one errors.
3. Determine if the function woul...",1,1,0.3221,1,1,1,0,0,0,1,0.6,0.5556,1.0,0.7143,10,1.9800697004523434e-05
qwen2.5-coder:3b,bug_detection,E=E1|R=R0|V=V0,"***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def gcd(a, b):
    while b != 0:
        a = b
        b = a % b
    return a
Output:
0

Example 2:
Input (Code):
def gcd(a, b):
    while b != 0:
        temp = b
        b = a % b
        a = temp
    return a
Output:
1

***Internal steps (DO NOT output)***
1. Read the function carefully.
2. Trace through the logic — check loop conditions, operators, off-by-one errors.
3. Determine if the function woul...",1,1,0.3385,0,0,0,1,0,0,0,0.6,0.5556,1.0,0.7143,10,1.9800697004523434e-05
qwen2.5-coder:3b,bug_detection,E=E1|R=R0|V=V0,"***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def gcd(a, b):
    while b != 0:
        a = b
        b = a % b
    return a
Output:
0

Example 2:
Input (Code):
def gcd(a, b):
    while b != 0:
        temp = b
        b = a % b
        a = temp
    return a
Output:
1

***Internal steps (DO NOT output)***
1. Read the function carefully.
2. Trace through the logic — check loop conditions, operators, off-by-one errors.
3. Determine if the function woul...",1,1,0.4698,1,1,1,0,0,0,1,0.6,0.5556,1.0,0.7143,10,1.9800697004523434e-05
qwen2.5-coder:3b,bug_detection,E=E1|R=R0|V=V0,"***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def gcd(a, b):
    while b != 0:
        a = b
        b = a % b
    return a
Output:
0

Example 2:
Input (Code):
def gcd(a, b):
    while b != 0:
        temp = b
        b = a % b
        a = temp
    return a
Output:
1

***Internal steps (DO NOT output)***
1. Read the function carefully.
2. Trace through the logic — check loop conditions, operators, off-by-one errors.
3. Determine if the function woul...",0,0,0.4123,0,1,0,0,1,0,0,0.6,0.5556,1.0,0.7143,10,1.9800697004523434e-05
qwen2.5-coder:3b,bug_detection,E=E1|R=R0|V=V0,"***EXAMPLE INPUT, OUTPUT FROM PREVIOUS INTERACTIONS***

Example 1:
Input (Code):
def gcd(a, b):
    while b != 0:
        a = b
        b = a % b
    return a
Output:
0

Example 2:
Input (Code):
def gcd(a, b):
    while b != 0:
        temp = b
        b = a % b
        a = temp
    return a
Output:
1

***Internal steps (DO NOT output)***
1. Read the function carefully.
2. Trace through the logic — check loop conditions, operators, off-by-one errors.
3. Determine if the function woul...",1,1,0.1885,1,1,1,0,0,0,1,0.6,0.5556,1.0,0.7143,10,1.9800697004523434e-05
